classes,cohesion,coupling,fitness
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
4,1.6854749486328433,0.7979295084558242,0.8875454401770191
4,1.6854749486328433,0.7979295084558242,0.8875454401770191
4,1.1885359354994982,0.23279352226720648,0.9557424132322917
4,1.1885359354994982,0.23279352226720648,0.9557424132322917
4,1.1885359354994982,0.23279352226720648,0.9557424132322917
2,1.1885359354994982,0.23279352226720648,0.9557424132322917
4,1.1885359354994982,0.23279352226720648,0.9557424132322917
4,1.1885359354994982,0.23279352226720648,0.9557424132322917
2,1.1885359354994982,0.23279352226720648,0.9557424132322917
2,1.1885359354994982,0.23279352226720648,0.9557424132322917
2,1.1885359354994982,0.23279352226720648,0.9557424132322917
